cand,label,cfg,split,fpt,miss,delay
"T1|('H', 10, 0.5, 0.0)",T1,"('H', 10, 0.5, 0.0)",7,1.3166666666666667,0.8776656889210621,41.0
"T1|('H', 10, 0.5, 0.25)",T1,"('H', 10, 0.5, 0.25)",7,1.5,0.8867189768725634,41.0
"T1|('C', 0, 0.0, 0.5)",T1,"('C', 0, 0.0, 0.5)",7,2.2,0.3916806763869781,13.0
"T1|('C', 0, 0.0, 1)",T1,"('C', 0, 0.0, 1)",7,1.75,0.40276553896352574,14.25
"T1|('C', 0, 0.0, 2)",T1,"('C', 0, 0.0, 2)",7,1.3333333333333333,0.43456232925201077,17.5
"T1|('C', 0, 0.0, 4)",T1,"('C', 0, 0.0, 4)",7,1.0,0.4569474690216007,20.25
"T1|('C', 0, 0.0, 8)",T1,"('C', 0, 0.0, 8)",7,0.6666666666666666,0.5148077291530284,23.75
"T1|('C', 0, 0.1, 0.5)",T1,"('C', 0, 0.1, 0.5)",7,1.6666666666666667,0.4213275076762628,14.0
"T1|('C', 0, 0.1, 1)",T1,"('C', 0, 0.1, 1)",7,1.3333333333333333,0.43934904290063326,16.25
"T1|('C', 0, 0.1, 2)",T1,"('C', 0, 0.1, 2)",7,1.0,0.465558464223333,19.0
"T1|('C', 0, 0.1, 4)",T1,"('C', 0, 0.1, 4)",7,0.75,0.5009825860183368,23.0
"T1|('C', 0, 0.1, 8)",T1,"('C', 0, 0.1, 8)",7,0.4722222222222222,0.5,23.0
"T1|('C', 0, 0.2, 0.5)",T1,"('C', 0, 0.2, 0.5)",7,1.2857142857142858,0.4476509341958379,17.5
"T1|('C', 0, 0.2, 1)",T1,"('C', 0, 0.2, 1)",7,1.0,0.4743256019013543,21.25
"T1|('C', 0, 0.2, 2)",T1,"('C', 0, 0.2, 2)",7,0.8,0.5,22.75
"T1|('C', 0, 0.2, 4)",T1,"('C', 0, 0.2, 4)",7,0.5634920634920635,0.5138363999442492,23.0
"T1|('C', 0, 0.2, 8)",T1,"('C', 0, 0.2, 8)",7,0.2857142857142857,0.5,22.75
"T1|('C', 0, 0.3, 0.5)",T1,"('C', 0, 0.3, 0.5)",7,1.0,0.48981026567088787,22.0
"T1|('C', 0, 0.3, 1)",T1,"('C', 0, 0.3, 1)",7,0.8,0.5,22.0
"T1|('C', 0, 0.3, 2)",T1,"('C', 0, 0.3, 2)",7,0.5634920634920635,0.5300264618917507,23.0
"T1|('C', 0, 0.3, 4)",T1,"('C', 0, 0.3, 4)",7,0.30952380952380953,0.5,21.5
"T1|('C', 0, 0.3, 8)",T1,"('C', 0, 0.3, 8)",7,0.0,0.5,19.0
"TS|('H', 1, 0.1, -0.1)",TS,"('H', 1, 0.1, -0.1)",7,0.6181818181818182,0.42726011431886746,10.0
"TS|('H', 1, 0.1, 0.0)",TS,"('H', 1, 0.1, 0.0)",7,1.9285714285714286,0.46559548872342416,11.0
"TS|('H', 1, 0.1, 0.05)",TS,"('H', 1, 0.1, 0.05)",7,2.928571428571429,0.49292955726264287,11.5
"TS|('H', 1, 0.2, -0.2)",TS,"('H', 1, 0.2, -0.2)",7,0.3333333333333333,0.5,10.0
"TS|('H', 1, 0.2, 0.0)",TS,"('H', 1, 0.2, 0.0)",7,1.1547619047619047,0.5,14.75
"TS|('H', 1, 0.2, 0.1)",TS,"('H', 1, 0.2, 0.1)",7,2.5,0.5966054262683872,18.25
"TS|('H', 1, 0.3, -0.3)",TS,"('H', 1, 0.3, -0.3)",7,0.0,0.5,10.0
"TS|('H', 1, 0.3, 0.0)",TS,"('H', 1, 0.3, 0.0)",7,0.6125,0.6646176055077383,20.0
"TS|('H', 1, 0.3, 0.15)",TS,"('H', 1, 0.3, 0.15)",7,2.225,0.8583106714611372,28.0
"TS|('H', 1, 0.4, -0.4)",TS,"('H', 1, 0.4, -0.4)",7,0.0,0.5,10.25
"TS|('H', 1, 0.4, 0.0)",TS,"('H', 1, 0.4, 0.0)",7,0.3333333333333333,1.0,27.5
"TS|('H', 1, 0.4, 0.2)",TS,"('H', 1, 0.4, 0.2)",7,1.5357142857142856,1.0,44.0
"TS|('H', 1, 0.5, -0.5)",TS,"('H', 1, 0.5, -0.5)",7,0.0,0.5,12.5
"TS|('H', 1, 0.5, 0.0)",TS,"('H', 1, 0.5, 0.0)",7,0.2,1.0,39.75
"TS|('H', 1, 0.5, 0.25)",TS,"('H', 1, 0.5, 0.25)",7,0.5,1.0,65.0
"TS|('H', 3, 0.1, -0.1)",TS,"('H', 3, 0.1, -0.1)",7,0.4,0.4666461366652231,9.75
"TS|('H', 3, 0.1, 0.0)",TS,"('H', 3, 0.1, 0.0)",7,1.0,0.5,12.0
"TS|('H', 3, 0.1, 0.05)",TS,"('H', 3, 0.1, 0.05)",7,1.3333333333333333,0.5,13.75
"TS|('H', 3, 0.2, -0.2)",TS,"('H', 3, 0.2, -0.2)",7,0.0,0.5,10.0
"TS|('H', 3, 0.2, 0.0)",TS,"('H', 3, 0.2, 0.0)",7,0.5,0.5,17.5
"TS|('H', 3, 0.2, 0.1)",TS,"('H', 3, 0.2, 0.1)",7,1.0,0.6904509276676671,20.5
"TS|('H', 3, 0.3, -0.3)",TS,"('H', 3, 0.3, -0.3)",7,0.0,0.5,10.0
"TS|('H', 3, 0.3, 0.0)",TS,"('H', 3, 0.3, 0.0)",7,0.3333333333333333,0.7093906350509269,23.0
"TS|('H', 3, 0.3, 0.15)",TS,"('H', 3, 0.3, 0.15)",7,1.0,1.0,31.0
"TS|('H', 3, 0.4, -0.4)",TS,"('H', 3, 0.4, -0.4)",7,0.0,0.5,10.25
"TS|('H', 3, 0.4, 0.0)",TS,"('H', 3, 0.4, 0.0)",7,0.2857142857142857,1.0,28.0
"TS|('H', 3, 0.4, 0.2)",TS,"('H', 3, 0.4, 0.2)",7,1.0,1.0,46.5
"TS|('H', 3, 0.5, -0.5)",TS,"('H', 3, 0.5, -0.5)",7,0.0,0.5,14.0
"TS|('H', 3, 0.5, 0.0)",TS,"('H', 3, 0.5, 0.0)",7,0.2,1.0,34.0
"TS|('H', 3, 0.5, 0.25)",TS,"('H', 3, 0.5, 0.25)",7,0.3875,1.0,64.5
"TS|('H', 5, 0.1, -0.1)",TS,"('H', 5, 0.1, -0.1)",7,0.3333333333333333,0.5,9.5
"TS|('H', 5, 0.1, 0.0)",TS,"('H', 5, 0.1, 0.0)",7,0.8,0.5,12.5
"TS|('H', 5, 0.1, 0.05)",TS,"('H', 5, 0.1, 0.05)",7,1.0,0.5,14.0
"TS|('H', 5, 0.2, -0.2)",TS,"('H', 5, 0.2, -0.2)",7,0.0,0.5,9.75
"TS|('H', 5, 0.2, 0.0)",TS,"('H', 5, 0.2, 0.0)",7,0.5,0.5,16.75
"TS|('H', 5, 0.2, 0.1)",TS,"('H', 5, 0.2, 0.1)",7,0.775,0.6817880265407421,20.5
"TS|('H', 5, 0.3, -0.3)",TS,"('H', 5, 0.3, -0.3)",7,0.0,0.5,10.0
"TS|('H', 5, 0.3, 0.0)",TS,"('H', 5, 0.3, 0.0)",7,0.3333333333333333,0.6571099365222817,21.0
"TS|('H', 5, 0.3, 0.15)",TS,"('H', 5, 0.3, 0.15)",7,0.8,1.0,29.0
"TS|('H', 5, 0.4, -0.4)",TS,"('H', 5, 0.4, -0.4)",7,0.0,0.5,10.25
"TS|('H', 5, 0.4, 0.0)",TS,"('H', 5, 0.4, 0.0)",7,0.2857142857142857,0.8250357394403336,25.0
"TS|('H', 5, 0.4, 0.2)",TS,"('H', 5, 0.4, 0.2)",7,1.0,1.0,47.5
"TS|('H', 5, 0.5, -0.5)",TS,"('H', 5, 0.5, -0.5)",7,0.0,0.5,14.5
"TS|('H', 5, 0.5, 0.0)",TS,"('H', 5, 0.5, 0.0)",7,0.2,1.0,32.0
"TS|('H', 5, 0.5, 0.25)",TS,"('H', 5, 0.5, 0.25)",7,0.2857142857142857,1.0,63.5
"TS|('H', 10, 0.1, -0.1)",TS,"('H', 10, 0.1, -0.1)",7,0.2857142857142857,0.5,9.75
"TS|('H', 10, 0.1, 0.0)",TS,"('H', 10, 0.1, 0.0)",7,0.6666666666666666,0.5,13.25
"TS|('H', 10, 0.1, 0.05)",TS,"('H', 10, 0.1, 0.05)",7,0.8,0.5,14.75
"TS|('H', 10, 0.2, -0.2)",TS,"('H', 10, 0.2, -0.2)",7,0.0,0.5,9.75
"TS|('H', 10, 0.2, 0.0)",TS,"('H', 10, 0.2, 0.0)",7,0.4,0.5,18.75
"TS|('H', 10, 0.2, 0.1)",TS,"('H', 10, 0.2, 0.1)",7,0.5,0.5972115451425524,20.0
"TS|('H', 10, 0.3, -0.3)",TS,"('H', 10, 0.3, -0.3)",7,0.0,0.5,10.0
"TS|('H', 10, 0.3, 0.0)",TS,"('H', 10, 0.3, 0.0)",7,0.30952380952380953,0.5703687473316627,21.5
"TS|('H', 10, 0.3, 0.15)",TS,"('H', 10, 0.3, 0.15)",7,0.5714285714285714,1.0,28.0
"TS|('H', 10, 0.4, -0.4)",TS,"('H', 10, 0.4, -0.4)",7,0.0,0.5,10.5
"TS|('H', 10, 0.4, 0.0)",TS,"('H', 10, 0.4, 0.0)",7,0.25,0.8789048811192682,25.25
"TS|('H', 10, 0.4, 0.2)",TS,"('H', 10, 0.4, 0.2)",7,0.6666666666666666,1.0,48.75
"TS|('H', 10, 0.5, -0.5)",TS,"('H', 10, 0.5, -0.5)",7,0.0,0.5,14.5
"TS|('H', 10, 0.5, 0.0)",TS,"('H', 10, 0.5, 0.0)",7,0.2,1.0,37.0
"TS|('H', 10, 0.5, 0.25)",TS,"('H', 10, 0.5, 0.25)",7,0.2,1.0,65.25
"TS|('C', 0, 0.0, 0.5)",TS,"('C', 0, 0.0, 0.5)",7,0.5,0.379362457319187,10.0
"TS|('C', 0, 0.0, 1)",TS,"('C', 0, 0.0, 1)",7,0.4,0.5,9.75
"TS|('C', 0, 0.0, 2)",TS,"('C', 0, 0.0, 2)",7,0.3333333333333333,0.5,9.75
"TS|('C', 0, 0.0, 4)",TS,"('C', 0, 0.0, 4)",7,0.10555555555555556,0.5,10.0
"TS|('C', 0, 0.0, 8)",TS,"('C', 0, 0.0, 8)",7,0.0,0.5,12.0
"TS|('C', 0, 0.1, 0.5)",TS,"('C', 0, 0.1, 0.5)",7,0.2,0.5,10.0
"TS|('C', 0, 0.1, 1)",TS,"('C', 0, 0.1, 1)",7,0.14285714285714285,0.5,10.0
"TS|('C', 0, 0.1, 2)",TS,"('C', 0, 0.1, 2)",7,0.0,0.5,9.75
"TS|('C', 0, 0.1, 4)",TS,"('C', 0, 0.1, 4)",7,0.0,0.5,11.0
"TS|('C', 0, 0.1, 8)",TS,"('C', 0, 0.1, 8)",7,0.0,0.5,11.25
"TS|('C', 0, 0.2, 0.5)",TS,"('C', 0, 0.2, 0.5)",7,0.0,0.5,9.75
"TS|('C', 0, 0.2, 1)",TS,"('C', 0, 0.2, 1)",7,0.0,0.5,10.0
"TS|('C', 0, 0.2, 2)",TS,"('C', 0, 0.2, 2)",7,0.0,0.5,10.5
"TS|('C', 0, 0.2, 4)",TS,"('C', 0, 0.2, 4)",7,0.0,0.5,11.25
"TS|('C', 0, 0.2, 8)",TS,"('C', 0, 0.2, 8)",7,0.0,0.5,12.0
"TS|('C', 0, 0.3, 0.5)",TS,"('C', 0, 0.3, 0.5)",7,0.0,0.5,10.5
"TS|('C', 0, 0.3, 1)",TS,"('C', 0, 0.3, 1)",7,0.0,0.5,10.5
"TS|('C', 0, 0.3, 2)",TS,"('C', 0, 0.3, 2)",7,0.0,0.5,12.0
"TS|('C', 0, 0.3, 4)",TS,"('C', 0, 0.3, 4)",7,0.0,0.5,12.0
"TS|('C', 0, 0.3, 8)",TS,"('C', 0, 0.3, 8)",7,0.0,0.5,14.75
"RV|('H', 1, 0.1, -0.1)",RV,"('H', 1, 0.1, -0.1)",7,4.5,0.3243574861128197,10.25
"RV|('H', 1, 0.1, 0.0)",RV,"('H', 1, 0.1, 0.0)",7,6.55,0.3244504054247915,10.25
"RV|('H', 1, 0.1, 0.05)",RV,"('H', 1, 0.1, 0.05)",7,7.816666666666666,0.3244504054247915,10.25
"RV|('H', 1, 0.2, -0.2)",RV,"('H', 1, 0.2, -0.2)",7,3.414285714285714,0.3540425871049865,11.0
"RV|('H', 1, 0.2, 0.0)",RV,"('H', 1, 0.2, 0.0)",7,6.6,0.3585969108970713,11.0
"RV|('H', 1, 0.2, 0.1)",RV,"('H', 1, 0.2, 0.1)",7,8.55,0.36152780152560066,11.0
"RV|('H', 1, 0.3, -0.3)",RV,"('H', 1, 0.3, -0.3)",7,2.6333333333333333,0.35430627857272384,12.0
"RV|('H', 1, 0.3, 0.0)",RV,"('H', 1, 0.3, 0.0)",7,6.4,0.38179812826643067,13.0
"RV|('H', 1, 0.3, 0.15)",RV,"('H', 1, 0.3, 0.15)",7,8.1,0.38447859079547797,13.0
"RV|('H', 1, 0.4, -0.4)",RV,"('H', 1, 0.4, -0.4)",7,2.0,0.38634449979200824,13.75
"RV|('H', 1, 0.4, 0.0)",RV,"('H', 1, 0.4, 0.0)",7,5.816666666666666,0.41327692134463617,15.0
"RV|('H', 1, 0.4, 0.2)",RV,"('H', 1, 0.4, 0.2)",7,7.633333333333333,0.41644559683348537,15.0
"RV|('H', 1, 0.5, -0.5)",RV,"('H', 1, 0.5, -0.5)",7,1.4142857142857141,0.41209119431440155,16.25
"RV|('H', 1, 0.5, 0.0)",RV,"('H', 1, 0.5, 0.0)",7,5.0,0.44876376994933576,18.0
"RV|('H', 1, 0.5, 0.25)",RV,"('H', 1, 0.5, 0.25)",7,7.1,0.4526254051655902,18.0
"RV|('H', 3, 0.1, -0.1)",RV,"('H', 3, 0.1, -0.1)",7,2.2,0.36937862796622756,13.5
"RV|('H', 3, 0.1, 0.0)",RV,"('H', 3, 0.1, 0.0)",7,4.428571428571429,0.3702959274343264,14.0
"RV|('H', 3, 0.1, 0.05)",RV,"('H', 3, 0.1, 0.05)",7,5.2,0.383778593529163,14.0
"RV|('H', 3, 0.2, -0.2)",RV,"('H', 3, 0.2, -0.2)",7,1.6458333333333335,0.3907996184979823,14.25
"RV|('H', 3, 0.2, 0.0)",RV,"('H', 3, 0.2, 0.0)",7,4.366666666666667,0.4081151311111799,15.0
"RV|('H', 3, 0.2, 0.1)",RV,"('H', 3, 0.2, 0.1)",7,5.0,0.41404527999018415,15.0
"RV|('H', 3, 0.3, -0.3)",RV,"('H', 3, 0.3, -0.3)",7,1.2678571428571428,0.4036594684729592,15.75
"RV|('H', 3, 0.3, 0.0)",RV,"('H', 3, 0.3, 0.0)",7,3.809090909090909,0.4256738160607843,16.75
"RV|('H', 3, 0.3, 0.15)",RV,"('H', 3, 0.3, 0.15)",7,4.414285714285715,0.44176030394777444,17.0
"RV|('H', 3, 0.4, -0.4)",RV,"('H', 3, 0.4, -0.4)",7,1.0,0.42903104854611085,18.0
"RV|('H', 3, 0.4, 0.0)",RV,"('H', 3, 0.4, 0.0)",7,3.3333333333333335,0.48013202017268697,20.0
"RV|('H', 3, 0.4, 0.2)",RV,"('H', 3, 0.4, 0.2)",7,4.0,0.489377630270268,20.0
"RV|('H', 3, 0.5, -0.5)",RV,"('H', 3, 0.5, -0.5)",7,0.8333333333333334,0.4584233537955156,20.0
"RV|('H', 3, 0.5, 0.0)",RV,"('H', 3, 0.5, 0.0)",7,2.9375,0.5,22.75
"RV|('H', 3, 0.5, 0.25)",RV,"('H', 3, 0.5, 0.25)",7,3.6,0.5290633456701284,23.0
"RV|('H', 5, 0.1, -0.1)",RV,"('H', 5, 0.1, -0.1)",7,1.6666666666666667,0.40019418566091786,14.75
"RV|('H', 5, 0.1, 0.0)",RV,"('H', 5, 0.1, 0.0)",7,3.8,0.41024980138461076,15.0
"RV|('H', 5, 0.1, 0.05)",RV,"('H', 5, 0.1, 0.05)",7,4.333333333333333,0.41024980138461076,15.0
"RV|('H', 5, 0.2, -0.2)",RV,"('H', 5, 0.2, -0.2)",7,1.3333333333333333,0.40612432102879026,15.75
"RV|('H', 5, 0.2, 0.0)",RV,"('H', 5, 0.2, 0.0)",7,3.380952380952381,0.4345842043602327,17.0
"RV|('H', 5, 0.2, 0.1)",RV,"('H', 5, 0.2, 0.1)",7,4.0,0.43789866489458085,17.0
"RV|('H', 5, 0.3, -0.3)",RV,"('H', 5, 0.3, -0.3)",7,1.0,0.41782530146289143,18.25
"RV|('H', 5, 0.3, 0.0)",RV,"('H', 5, 0.3, 0.0)",7,3.0,0.461291945405535,19.5
"RV|('H', 5, 0.3, 0.15)",RV,"('H', 5, 0.3, 0.15)",7,3.585714285714286,0.4660922218096463,20.0
"RV|('H', 5, 0.4, -0.4)",RV,"('H', 5, 0.4, -0.4)",7,0.8333333333333334,0.43985497240942784,20.0
"RV|('H', 5, 0.4, 0.0)",RV,"('H', 5, 0.4, 0.0)",7,2.6,0.5,21.0
"RV|('H', 5, 0.4, 0.2)",RV,"('H', 5, 0.4, 0.2)",7,3.3095238095238093,0.5,22.25
"RV|('H', 5, 0.5, -0.5)",RV,"('H', 5, 0.5, -0.5)",7,0.7142857142857143,0.4959236639650876,22.0
"RV|('H', 5, 0.5, 0.0)",RV,"('H', 5, 0.5, 0.0)",7,2.3666666666666667,0.537570519546029,24.0
"RV|('H', 5, 0.5, 0.25)",RV,"('H', 5, 0.5, 0.25)",7,2.866071428571429,0.5688699097785334,25.0
"RV|('H', 10, 0.1, -0.1)",RV,"('H', 10, 0.1, -0.1)",7,1.1547619047619047,0.41750860166049286,18.0
"RV|('H', 10, 0.1, 0.0)",RV,"('H', 10, 0.1, 0.0)",7,2.6666666666666665,0.4358044024625516,18.0
"RV|('H', 10, 0.1, 0.05)",RV,"('H', 10, 0.1, 0.05)",7,2.928571428571429,0.4361532167767721,18.75
"RV|('H', 10, 0.2, -0.2)",RV,"('H', 10, 0.2, -0.2)",7,1.0,0.4157070120933053,19.0
"RV|('H', 10, 0.2, 0.0)",RV,"('H', 10, 0.2, 0.0)",7,2.4,0.44982232955685675,20.0
"RV|('H', 10, 0.2, 0.1)",RV,"('H', 10, 0.2, 0.1)",7,2.6666666666666665,0.4583705851543503,20.5
"RV|('H', 10, 0.3, -0.3)",RV,"('H', 10, 0.3, -0.3)",7,0.8,0.4662017100811384,21.25
"RV|('H', 10, 0.3, 0.0)",RV,"('H', 10, 0.3, 0.0)",7,2.0,0.5,23.0
"RV|('H', 10, 0.3, 0.15)",RV,"('H', 10, 0.3, 0.15)",7,2.5,0.5077316545506673,23.0
"RV|('H', 10, 0.4, -0.4)",RV,"('H', 10, 0.4, -0.4)",7,0.6,0.5,23.0
"RV|('H', 10, 0.4, 0.0)",RV,"('H', 10, 0.4, 0.0)",7,2.0,0.5443505030525331,26.0
"RV|('H', 10, 0.4, 0.2)",RV,"('H', 10, 0.4, 0.2)",7,2.3333333333333335,0.5613347425193308,27.0
"RV|('H', 10, 0.5, -0.5)",RV,"('H', 10, 0.5, -0.5)",7,0.5,0.5,22.5
"RV|('H', 10, 0.5, 0.0)",RV,"('H', 10, 0.5, 0.0)",7,1.6,0.6057841894630084,29.75
"RV|('H', 10, 0.5, 0.25)",RV,"('H', 10, 0.5, 0.25)",7,2.0,0.6563433530134681,30.0
"RV|('C', 0, 0.0, 0.5)",RV,"('C', 0, 0.0, 0.5)",7,2.732142857142857,0.3549008711474144,12.0
"RV|('C', 0, 0.0, 1)",RV,"('C', 0, 0.0, 1)",7,2.0,0.3881430761653013,14.0
"RV|('C', 0, 0.0, 2)",RV,"('C', 0, 0.0, 2)",7,1.3333333333333333,0.4028943617877249,16.0
"RV|('C', 0, 0.0, 4)",RV,"('C', 0, 0.0, 4)",7,1.0,0.4254517507217871,19.0
"RV|('C', 0, 0.0, 8)",RV,"('C', 0, 0.0, 8)",7,0.6333333333333333,0.5,22.5
"RV|('C', 0, 0.1, 0.5)",RV,"('C', 0, 0.1, 0.5)",7,2.2,0.37025145940411364,13.0
"RV|('C', 0, 0.1, 1)",RV,"('C', 0, 0.1, 1)",7,1.4285714285714286,0.39148366025554593,15.0
"RV|('C', 0, 0.1, 2)",RV,"('C', 0, 0.1, 2)",7,1.0,0.42320944925385107,17.0
"RV|('C', 0, 0.1, 4)",RV,"('C', 0, 0.1, 4)",7,0.8,0.44693292256601835,20.5
"RV|('C', 0, 0.1, 8)",RV,"('C', 0, 0.1, 8)",7,0.5357142857142857,0.5,22.0
"RV|('C', 0, 0.2, 0.5)",RV,"('C', 0, 0.2, 0.5)",7,1.5714285714285714,0.3899961667997417,14.25
"RV|('C', 0, 0.2, 1)",RV,"('C', 0, 0.2, 1)",7,1.1666666666666667,0.41167819587478266,16.0
"RV|('C', 0, 0.2, 2)",RV,"('C', 0, 0.2, 2)",7,0.8571428571428571,0.4293544324816022,19.75
"RV|('C', 0, 0.2, 4)",RV,"('C', 0, 0.2, 4)",7,0.6666666666666666,0.4982433943357491,22.5
"RV|('C', 0, 0.2, 8)",RV,"('C', 0, 0.2, 8)",7,0.4,0.5,22.25
"RV|('C', 0, 0.3, 0.5)",RV,"('C', 0, 0.3, 0.5)",7,1.2,0.41044472355946304,15.75
"RV|('C', 0, 0.3, 1)",RV,"('C', 0, 0.3, 1)",7,1.0,0.4280762632914853,18.0
"RV|('C', 0, 0.3, 2)",RV,"('C', 0, 0.3, 2)",7,0.775,0.4531298550775681,22.0
"RV|('C', 0, 0.3, 4)",RV,"('C', 0, 0.3, 4)",7,0.5,0.5,22.0
"RV|('C', 0, 0.3, 8)",RV,"('C', 0, 0.3, 8)",7,0.2857142857142857,0.5,18.0
"B0.5|('H', 1, 0.1, -0.1)",B0.5,"('H', 1, 0.1, -0.1)",8,9.0,0.21740834627767675,3.5
"B0.5|('H', 1, 0.1, 0.0)",B0.5,"('H', 1, 0.1, 0.0)",8,14.857142857142858,0.21740834627767675,3.5
"B0.5|('H', 1, 0.1, 0.05)",B0.5,"('H', 1, 0.1, 0.05)",8,17.8,0.21740834627767675,3.5
"B0.5|('H', 1, 0.2, -0.2)",B0.5,"('H', 1, 0.2, -0.2)",8,6.333333333333333,0.24618420330229102,4.0
"B0.5|('H', 1, 0.2, 0.0)",B0.5,"('H', 1, 0.2, 0.0)",8,14.428571428571429,0.24618420330229102,4.0
"B0.5|('H', 1, 0.2, 0.1)",B0.5,"('H', 1, 0.2, 0.1)",8,19.0,0.24618420330229102,4.0
"B0.5|('H', 1, 0.3, -0.3)",B0.5,"('H', 1, 0.3, -0.3)",8,4.857142857142857,0.27501004717673333,5.0
"B0.5|('H', 1, 0.3, 0.0)",B0.5,"('H', 1, 0.3, 0.0)",8,13.6,0.27501004717673333,5.0
"B0.5|('H', 1, 0.3, 0.15)",B0.5,"('H', 1, 0.3, 0.15)",8,18.2,0.27501004717673333,5.0
"B0.5|('H', 1, 0.4, -0.4)",B0.5,"('H', 1, 0.4, -0.4)",8,3.8,0.28809723445204133,6.0
"B0.5|('H', 1, 0.4, 0.0)",B0.5,"('H', 1, 0.4, 0.0)",8,11.8,0.28809723445204133,6.0
"B0.5|('H', 1, 0.4, 0.2)",B0.5,"('H', 1, 0.4, 0.2)",8,16.8,0.28809723445204133,6.0
"B0.5|('H', 1, 0.5, -0.5)",B0.5,"('H', 1, 0.5, -0.5)",8,2.3333333333333335,0.3107778304036188,9.0
"B0.5|('H', 1, 0.5, 0.0)",B0.5,"('H', 1, 0.5, 0.0)",8,8.6,0.3750256877231299,10.0
"B0.5|('H', 1, 0.5, 0.25)",B0.5,"('H', 1, 0.5, 0.25)",8,12.857142857142858,0.3750256877231299,10.0
"B0.5|('H', 3, 0.1, -0.1)",B0.5,"('H', 3, 0.1, -0.1)",8,4.6,0.28045630008344025,6.0
"B0.5|('H', 3, 0.1, 0.0)",B0.5,"('H', 3, 0.1, 0.0)",8,9.4,0.28045630008344025,6.0
"B0.5|('H', 3, 0.1, 0.05)",B0.5,"('H', 3, 0.1, 0.05)",8,11.4,0.28045630008344025,6.0
"B0.5|('H', 3, 0.2, -0.2)",B0.5,"('H', 3, 0.2, -0.2)",8,3.6666666666666665,0.30525604411248636,7.0
"B0.5|('H', 3, 0.2, 0.0)",B0.5,"('H', 3, 0.2, 0.0)",8,9.25,0.3059491123075454,7.0
"B0.5|('H', 3, 0.2, 0.1)",B0.5,"('H', 3, 0.2, 0.1)",8,10.8,0.308543034328766,7.0
"B0.5|('H', 3, 0.3, -0.3)",B0.5,"('H', 3, 0.3, -0.3)",8,2.8333333333333335,0.3225893247663092,8.0
"B0.5|('H', 3, 0.3, 0.0)",B0.5,"('H', 3, 0.3, 0.0)",8,7.714285714285714,0.3431414663104823,9.0
"B0.5|('H', 3, 0.3, 0.15)",B0.5,"('H', 3, 0.3, 0.15)",8,9.25,0.34438821834892336,9.0
"B0.5|('H', 3, 0.4, -0.4)",B0.5,"('H', 3, 0.4, -0.4)",8,2.0,0.37210126623694284,11.0
"B0.5|('H', 3, 0.4, 0.0)",B0.5,"('H', 3, 0.4, 0.0)",8,6.285714285714286,0.41658492846478906,12.0
"B0.5|('H', 3, 0.4, 0.2)",B0.5,"('H', 3, 0.4, 0.2)",8,7.666666666666667,0.41860092266263316,12.0
"B0.5|('H', 3, 0.5, -0.5)",B0.5,"('H', 3, 0.5, -0.5)",8,0.4,0.5817881402706522,17.0
"B0.5|('H', 3, 0.5, 0.0)",B0.5,"('H', 3, 0.5, 0.0)",8,3.4,0.7629073252276017,23.0
"B0.5|('H', 3, 0.5, 0.25)",B0.5,"('H', 3, 0.5, 0.25)",8,4.6,0.7727945753679906,23.5
"B0.5|('H', 5, 0.1, -0.1)",B0.5,"('H', 5, 0.1, -0.1)",8,3.75,0.2952440837360008,7.0
"B0.5|('H', 5, 0.1, 0.0)",B0.5,"('H', 5, 0.1, 0.0)",8,8.4,0.29653938370554245,7.5
"B0.5|('H', 5, 0.1, 0.05)",B0.5,"('H', 5, 0.1, 0.05)",8,9.6,0.30190602540934885,7.5
"B0.5|('H', 5, 0.2, -0.2)",B0.5,"('H', 5, 0.2, -0.2)",8,3.0,0.32473305729381907,9.0
"B0.5|('H', 5, 0.2, 0.0)",B0.5,"('H', 5, 0.2, 0.0)",8,7.333333333333333,0.34456039741876593,9.0
"B0.5|('H', 5, 0.2, 0.1)",B0.5,"('H', 5, 0.2, 0.1)",8,8.4,0.3449505263178518,9.0
"B0.5|('H', 5, 0.3, -0.3)",B0.5,"('H', 5, 0.3, -0.3)",8,2.2,0.34791784643511153,11.0
"B0.5|('H', 5, 0.3, 0.0)",B0.5,"('H', 5, 0.3, 0.0)",8,6.0,0.4113321330636301,12.0
"B0.5|('H', 5, 0.3, 0.15)",B0.5,"('H', 5, 0.3, 0.15)",8,7.2,0.4131005094679374,12.0
"B0.5|('H', 5, 0.4, -0.4)",B0.5,"('H', 5, 0.4, -0.4)",8,1.3333333333333333,0.4274043544385871,14.0
"B0.5|('H', 5, 0.4, 0.0)",B0.5,"('H', 5, 0.4, 0.0)",8,4.6,0.49951921506671126,16.5
"B0.5|('H', 5, 0.4, 0.2)",B0.5,"('H', 5, 0.4, 0.2)",8,5.6,0.49951921506671126,17.0
"B0.5|('H', 5, 0.5, -0.5)",B0.5,"('H', 5, 0.5, -0.5)",8,0.0,0.7646925860614938,21.0
"B0.5|('H', 5, 0.5, 0.0)",B0.5,"('H', 5, 0.5, 0.0)",8,2.4285714285714284,1.0,34.0
"B0.5|('H', 5, 0.5, 0.25)",B0.5,"('H', 5, 0.5, 0.25)",8,3.3333333333333335,1.0,34.0
"B0.5|('H', 10, 0.1, -0.1)",B0.5,"('H', 10, 0.1, -0.1)",8,2.6,0.32469703220152557,10.0
"B0.5|('H', 10, 0.1, 0.0)",B0.5,"('H', 10, 0.1, 0.0)",8,6.333333333333333,0.35661145951100076,10.0
